"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-02-28,"44491","OH","Youngstown","Trumbull","West Farmington",9860,116800,-0.00341296928327645,-0.0168350168350168,-0.0426229508196721,0.011884875830144,-0.00841550052941864,"2006-02","2006-Q1",133900,-0.127707244212099,"2003-10"
2015-02-28,"14715","NY",,"Allegany","Town of Bolivar",9861,46300,-0.0043010752688172,-0.0043010752688172,0.0334821428571429,0.0130205425624055,0.0024073805236311,"2011-12","2011-Q4",52700,-0.121442125237192,"2011-05"
2015-02-28,"37137","TN","Nashville","Hickman","Nunnelly",9862,84900,-0.00933488914819136,-0.0150812064965197,-0.00933488914819136,0.0157985924280237,0.00154424844819467,"2007-06","2007-Q2",90600,-0.0629139072847682,"2006-11"
2015-02-28,"12487","NY","Kingston","Ulster","Ulster",9863,185500,0.00651112316874661,0.00979858464888405,0.0368921185019564,-0.0217885025549738,-0.0181551358619475,"2006-07","2006-Q3",245900,-0.245628304188695,"2004-01"
2015-02-28,"38341","TN",,"Benton","Holladay",9864,84900,0.014336917562724,0.0228915662650602,-0.0406779661016949,0.0500674803780388,0.019777033053179,"2014-04","2014-Q2",93600,-0.092948717948718,"2013-12"
2015-02-28,"37888","TN","Morristown","Grainger","Washburn",9865,96500,-0.0010351966873706,0.00207684319833853,0.224619289340102,-0.0180475338150879,,"2010-04","2010-Q2",107000,-0.0981308411214953,"2009-10"
2015-02-28,"92285","CA","Riverside","San Bernardino","Landers",9866,73600,0.00272479564032698,0.032258064516129,-0.104622871046229,-0.030660584184537,-0.0403422486461213,"2007-05","2007-Q2",146200,-0.496580027359781,"2003-04"
2015-02-28,"48140","MI","Monroe","Monroe","Ida",9867,158200,0.00700190961171229,0.0193298969072165,0.050464807436919,0.0276979223897822,-0.00987196524534495,"2005-08","2005-Q3",181700,-0.129334067143643,"2003-01"
2015-02-28,"02804","RI","Providence","Washington","Ashaway",9868,204200,0.00147130946542423,-0.00390243902439024,0.00889328063241107,-0.0155990948180565,-0.015777794415186,"2006-07","2006-Q3",264100,-0.226808027262401,"2003-09"
2015-02-28,"06330","CT","New London","New London","Sprague",9869,200400,0.00703517587939699,0.0383419689119171,0.214545454545455,-0.00355459235237177,-0.0178707453535664,"2006-03","2006-Q1",256800,-0.219626168224299,"2004-05"
2015-02-28,"01431","MA","Boston","Middlesex","Ashby",9870,227300,0.00397526501766784,0.00486295313881521,0.0426605504587156,0.00941086895582788,-0.0153030525819496,"2007-05","2007-Q2",274800,-0.172852983988355,"2003-01"
2015-02-28,"03440","NH","Manchester","Hillsborough","Town of Antrim",9871,173200,0.00522344747533372,0.0218289085545723,0.0383693045563549,0.003500669077382,-0.00921498696156031,"2006-11","2006-Q4",201200,-0.139165009940358,"2004-05"
2015-02-28,"21822","MD","Salisbury","Somerset","Eden",9872,131900,0.00304182509505703,0.010727969348659,0.0177469135802469,-0.0497080552012322,-0.024075843553426,"2011-04","2011-Q2",147400,-0.105156037991859,
2015-02-28,"48002","MI","Detroit","Saint Clair","Allenton",9873,178200,0.00224971878515186,0.0556872037914692,0.151162790697674,0.0597794893526959,-0.0120167928339276,"2006-02","2006-Q1",209000,-0.147368421052632,"2002-09"
2015-02-28,"06442","CT","Hartford","Middlesex","Essex",9874,302800,0.00331345261762757,0.00664893617021277,0.0434183321847002,-0.00635013143700547,-0.0107320185695683,"2006-04","2006-Q2",373500,-0.189290495314592,"2004-05"
2015-02-28,"29530","SC","Florence","Florence","Coward",9875,94500,0.00961538461538462,0.0316593886462882,0.251655629139073,0.0372690395046877,,"2015-02","2015-Q1",94500,0,"2015-02"
2015-02-28,"25003","WV","Charleston","Kanawha","Alum Creek",9876,91000,0.00998890122086571,0.00998890122086571,0.047180667433832,0.00535984261734956,0.0423574914498013,"2014-05","2014-Q2",98100,-0.072375127420999,"2014-04"
2015-02-28,"08061","NJ","Philadelphia","Gloucester","East Greenwich Township",9877,234500,0.0055746140651801,0.0120845921450151,0.0303163444639719,-0.0165447517194242,-0.00873382229750119,"2006-09","2006-Q3",286900,-0.182642035552457,"2004-08"
2015-02-28,"27009","NC","Winston-Salem","Forsyth","Belews Creek",9878,147700,0.00750341064120055,0.0179186767746382,0.0475177304964539,0.00259282957610796,0.00762214752111046,"2007-10","2007-Q4",151100,-0.0225016545334216,"2007-01"
2015-02-28,"13618","NY","Watertown","Jefferson","Town of Cape Vincent",9879,136700,-0.0065406976744186,-0.0228734810578985,-0.0373239436619718,-0.0389044134114961,0.0252785952036194,"2010-01","2010-Q1",168600,-0.18920521945433,"2007-04"
2015-02-28,"07721","NJ","New York","Monmouth","Cliffwood",9880,282300,0.00462633451957295,0.0172972972972973,0.0709408194233687,0.00445132109232649,-0.00665716335813049,"2006-05","2006-Q2",322000,-0.123291925465839,"2004-10"
2015-02-28,"95329","CA","Phoenix Lake","Tuolumne","La Grange",9881,200000,-0.0099009900990099,-0.000999000999000999,0.0735373054213634,0.0171480430557003,-0.031940427755709,"2008-03","2008-Q1",323000,-0.380804953560372,"2004-04"
2015-02-28,"96025","CA",,"Siskiyou","Dunsmuir",9882,124900,-0.0134281200631912,-0.0362654320987654,0.0417014178482068,-0.00442425321023066,-0.024339851410496,"2006-06","2006-Q2",204900,-0.390434358223524,"2003-11"
2015-02-28,"35073","AL","Birmingham","Jefferson","Graysville",9883,50100,-0.00595238095238095,0,-0.128695652173913,-0.0453940663808432,-0.0155492119030798,"2009-09","2009-Q3",65700,-0.237442922374429,"1999-09"
2015-02-28,"37308","TN",,"Meigs","Birchwood",9884,145300,0.00206896551724138,0.0104311543810848,0.226160337552743,0.0489817149479979,0.020684198038214,"2006-08","2006-Q3",153800,-0.0552665799739922,"2006-04"
2015-02-28,"16145","PA","Youngstown","Mercer","Sandy Lake Township",9885,135000,0.0127531882970743,0.0416666666666667,0.170858629661752,0.0541708488230055,,"2015-02","2015-Q1",135000,0,"2015-02"
2015-02-28,"72135","AR","Little Rock","Pulaski","Roland",9886,158700,0.00126182965299685,0.00379506641366224,-0.0215782983970407,0.000757863697066652,0.022372081726366,"2014-01","2014-Q1",163100,-0.0269773145309626,"2012-06"
2015-02-28,"93242","CA","Fresno","Fresno","Laton",9887,123500,0.0048820179007323,0.0040650406504065,-0.0175019888623707,-0.0185200014137225,-0.0247041472682513,"2007-05","2007-Q2",217300,-0.431661297745053,"2004-04"
2015-02-28,"17302","PA","York","York","Lower Chanceford Township",9888,158500,0.00379987333755541,0.00253004427577483,0.0687795010114633,-0.0221683139900332,0.0038006516752036,"2007-08","2007-Q3",197000,-0.195431472081218,"2005-06"
2015-02-28,"52340","IA","Iowa City","Johnson","Tiffin",9889,192600,0.00890518596123625,0.0277481323372465,0.098687963491158,0.0277072024996101,0.0253130909426114,"2015-02","2015-Q1",192600,0,"2015-02"
2015-02-28,"49252","MI",,"Hillsdale","Litchfield",9890,93500,0.00645855758880517,0.0553047404063205,0.162935323383085,0.0787637079483428,0.00969543340943746,"2005-12","2005-Q4",93800,-0.00319829424307036,"2005-12"
2015-02-28,"12547","NY","Kingston","Ulster","Milton",9891,219600,0.00826446280991736,0.0147874306839187,-0.00768187980117488,-0.0222103500958561,-0.0214236406300055,"2006-09","2006-Q3",290800,-0.24484181568088,"2003-11"
2015-02-28,"06384","CT","New London","New London","Voluntown",9892,213500,0.00945626477541371,0.0343992248062015,0.103929679420889,-0.00866919171648184,-0.0108045906344852,"2006-07","2006-Q3",250200,-0.146682653876898,"2004-08"
2015-02-28,"10548","NY","New York","Westchester","Cortlandt Manor",9893,363600,-0.00872410032715376,-0.0210016155088853,0.120147874306839,0.00622001244552917,-0.000302027931509574,"2006-02","2006-Q1",412600,-0.118759088705768,"2005-02"
2015-02-28,"21053","MD","Baltimore","Baltimore","Freeland",9894,367700,0.000272034820457019,0.002453653217012,0.0520743919885551,0.00496850303254459,0.00369091165810342,"2006-10","2006-Q4",430800,-0.146471680594243,"2005-05"
2015-02-28,"29482","SC","Charleston","Charleston","Sullivans Island",9895,1291900,-0.000773455023590378,0.00396331986322661,0.0385883109574725,0.0100819443870512,0.0203962118858483,"2006-10","2006-Q4",1421400,-0.0911073589418883,"2006-02"
2015-02-28,"08097","NJ","Philadelphia","Gloucester","Woodbury Heights",9896,179700,0.00615901455767077,0.0221843003412969,0.0645734597156398,-0.0180155817987491,-0.00696024268766149,"2006-10","2006-Q4",230300,-0.219713417281806,"2004-10"
2015-02-28,"93660","CA","Fresno","Fresno","San Joaquin",9897,123400,0.00816993464052288,0.0317725752508361,0.0493197278911565,0.00162867312838877,-0.00686481038936371,"2007-05","2007-Q2",178100,-0.307130825379001,"2004-08"
2015-02-28,"21651","MD",,"Kent","Millington",9898,189200,0.00745473908413206,0.0096051227321238,0.132934131736527,-0.0171564751060793,0.00410823480025369,"2007-11","2007-Q4",241100,-0.215263376192451,"2005-05"
2015-02-28,"19372","PA","Philadelphia","Chester","Thorndale",9899,226900,0.00220848056537102,0.00710164225477141,0,-0.00766538916471304,-0.00083353918503315,"2006-08","2006-Q3",252800,-0.10245253164557,"2005-02"
2015-02-28,"85625","AZ","Sierra Vista","Cochise","Pearce",9900,84500,-0.00588235294117647,-0.00937866354044549,-0.0331807780320366,-0.0586262244709949,-0.00911199260345918,"2006-11","2006-Q4",126700,-0.333070244672455,"2004-07"
2015-02-28,"38316","TN","Humboldt","Gibson","Bradford",9901,61200,-0.0144927536231884,-0.0377358490566038,0,0.0121987292499426,0.0228999562046328,"2014-06","2014-Q2",65600,-0.0670731707317073,"2014-02"
2015-02-28,"97417","OR","Roseburg","Douglas","Canyonville",9902,122600,-0.00648298217179903,-0.0112903225806452,-0.0285261489698891,-0.00466483272631835,0.00340719763945607,"2007-06","2007-Q2",148500,-0.174410774410774,"2005-04"
2015-02-28,"10998","NY","Poughkeepsie","Orange","Minisink",9903,267800,-0.000373273609555804,0.00224550898203593,0.0669322709163347,-0.0187615598752806,-0.0194735864108855,"2006-12","2006-Q4",358800,-0.253623188405797,"2003-07"
2015-02-28,"49032","MI","Sturgis","Saint Joseph","Centreville",9904,96800,-0.00819672131147541,0.0072840790842872,-0.0202429149797571,0.0213425855058111,-0.000617730762338509,"2007-05","2007-Q2",104300,-0.0719079578139981,"2006-08"
2015-02-28,"45645","OH","Huntington","Lawrence","Kitts Hill",9905,72600,-0.0135869565217391,-0.049738219895288,-0.12,-0.0499493564764694,0.010808540040574,"2010-12","2010-Q4",97400,-0.254620123203285,"2005-11"
2015-02-28,"08741","NJ","New York","Ocean","Pine Beach",9906,250400,0,-0.00397772474144789,0.0178861788617886,-0.0193510140576871,-0.0158233935138864,"2006-07","2006-Q3",325800,-0.231430325352977,"2004-04"
2015-02-28,"30303","GA","Atlanta","Fulton","Atlanta",9907,101700,0.000984251968503937,0.00693069306930693,-0.0423728813559322,-0.0722908341108143,-0.0534762735145271,"2008-03","2008-Q1",182600,-0.443044906900329,"1998-08"
2015-02-28,"07435","NJ","New York","Morris","Rockaway Township",9908,324900,-0.00306842589751457,-0.0112598904443092,0.0178571428571429,-0.0217172801574245,-0.0181223463923349,"2010-03","2010-Q1",360300,-0.0982514571190675,
2015-02-28,"13746","NY","Binghamton","Broome","Barker",9909,107200,0.00657276995305164,0.012275731822474,0.0229007633587786,0.026192358825389,0.0317818222168753,"2013-05","2013-Q2",114400,-0.0629370629370629,"2012-12"
2015-02-28,"38321","TN",,"Carroll","Cedar Grove",9910,72600,0.004149377593361,0.00693481276005548,0.088455772113943,0.0140738657087771,0.00836094320306646,"2013-05","2013-Q2",74500,-0.025503355704698,"2012-07"
2015-02-28,"02881","RI","Providence","Washington","Kingston",9911,288100,0.00804758572428271,0.0198230088495575,0.0285612281328097,-0.0146732054630331,-0.0209124525262792,"2006-01","2006-Q1",372100,-0.225745767266864,"2003-03"
2015-02-28,"41063","KY","Cincinnati","Kenton","Morning View",9912,132300,-0.00150943396226415,0.0145705521472393,0.0712550607287449,0.0224489384423645,0.0130604752751029,"2015-01","2015-Q1",132500,-0.00150943396226415,"2015-01"
2015-02-28,"28449","NC","Wilmington","New Hanover","Kure Beach",9913,337300,0.00446694460988684,0.0208837772397094,0.0346625766871166,-0.00433094060098449,0.0039381069201434,"2006-06","2006-Q2",477200,-0.293168482816429,"2005-04"
2015-02-28,"95328","CA","Modesto","Stanislaus","Keyes",9914,149700,0.0149152542372881,0.0654804270462633,0.17688679245283,0.102506751812176,-0.0488808947419891,"2006-04","2006-Q2",289000,-0.482006920415225,"2003-01"
2015-02-28,"44401","OH","Youngstown","Mahoning","Berlin Center",9915,131500,-0.0179238237490665,-0.0505415162454874,-0.0680368532955351,0.0057243839613379,-0.00820993272973158,"2006-12","2006-Q4",145400,-0.0955983493810179,"2004-06"
2015-02-28,"53598","WI","Madison","Dane","Town of Windsor",9916,209200,0.00625300625300625,0.00770712909441233,0.029021151008362,0.00192309113354661,0.0072089421962358,"2007-09","2007-Q3",219500,-0.0469248291571754,"2007-06"
2015-02-28,"44264","OH","Akron","Summit","Cuyahoga Falls",9917,205000,0.00539480137322217,0.0138476755687438,0.0229540918163673,0.00984520934317334,0.00398855825078304,"2015-02","2015-Q1",205000,0,"2015-02"
2015-02-28,"03602","NH","Keene","Cheshire","Alstead",9918,178200,-0.00168067226890756,-0.0127423822714681,0.0925812385039853,0.00157871783160757,0.00454478910605127,"2007-09","2007-Q3",187300,-0.0485851575013348,"2005-08"
2015-02-28,"03447","NH","Keene","Cheshire","Fitzwilliam",9919,152300,-0.00131147540983607,-0.0039241334205363,0.00860927152317881,0.0155379518393759,-0.0245617851199199,"2007-03","2007-Q1",205800,-0.259961127308066,"2003-07"
2015-02-28,"85630","AZ","Sierra Vista","Cochise","Saint David",9920,137800,0.0117474302496329,0.029126213592233,0,-0.033859900898318,-0.00222223320815107,"2006-04","2006-Q2",181400,-0.240352811466373,"2005-01"
2015-02-28,"33493","FL","Miami-Fort Lauderdale","Palm Beach","South Bay",9921,82900,-0.0371660859465738,-0.0819490586932447,-0.0189349112426036,-0.0279015922148695,-0.0237267450266407,"2006-11","2006-Q4",133600,-0.379491017964072,"2003-02"
2015-02-28,"03810","NH","Laconia","Belknap","Alton",9922,273500,0.00219860754855258,0.012962962962963,0.0992765273311897,0.0183750664658686,-0.00635356857330471,"2006-03","2006-Q1",304400,-0.101511169513798,"2004-09"
2015-02-28,"54228","WI","Manitowoc","Manitowoc","Mishicot",9923,99600,-0.00100300902708124,-0.0119047619047619,0.0163265306122449,-0.016790624310219,-0.00267117687787688,"2012-08","2012-Q3",113500,-0.122466960352423,"2007-03"
2015-02-28,"80133","CO","Colorado Springs","El Paso","Palmer Lake",9924,233900,0.00515685431886549,0.0182847191989552,-0.0282509347735771,0.0241429376858155,0.0137216497929085,"2014-02","2014-Q1",240700,-0.0282509347735771,"2013-08"
2015-02-28,"01096","MA","Springfield","Hampshire","Williamsburg",9925,247500,0.00855745721271394,0.0180995475113122,0.0789014821272886,0.0163701756556776,0.00358483023788891,"2007-03","2007-Q1",252000,-0.0178571428571429,"2006-01"
2015-02-28,"10974","NY","New York","Rockland","Sloatsburg",9926,278400,0.00723589001447178,0.00396682293544897,0.0462232243517475,0.00385157833318428,-0.00717943559524792,"2007-07","2007-Q3",341300,-0.184295341341928,"2004-09"
2015-02-28,"61529","IL","Peoria","Peoria","Elmwood",9927,107100,0.00280898876404494,0.0142045454545455,-0.0110803324099723,-0.00996575708671021,0.00479247256549042,"2010-04","2010-Q2",113800,-0.0588752196836555,"2007-04"
2015-02-28,"55001","MN","Minneapolis-St Paul","Washington","Afton",9928,402100,0.00349388570002496,0.0141235813366961,0.0452300493891344,0.0381202125149827,-0.00389437960435768,"2006-08","2006-Q3",427400,-0.0591951333645297,"2004-07"
2015-02-28,"60520","IL","Chicago","De Kalb","Hinckley",9929,171300,-0.00291036088474971,-0.0115406809001731,-0.00695652173913043,-0.0352812923138,-0.018752187113548,"2006-06","2006-Q2",231500,-0.260043196544276,"2003-12"
2015-02-28,"34289","FL","Sarasota","Sarasota","North Port",9930,194100,0.00726517903476907,0.0183630640083945,0.228481012658228,0.08666400384102,-0.00679705366871453,"2005-12","2005-Q4",271500,-0.285082872928177,"2004-11"
2015-02-28,"01529","MA","Worcester","Worcester","Millville",9931,239500,0.0088458298230834,0.0252568493150685,-0.047713717693837,-0.0130049878319481,-0.0293768278225063,"2006-05","2006-Q2",331500,-0.277526395173454,"2002-07"
2015-02-28,"96714","HI","Kapaa","Kauai","Kilauea",9932,1149300,0.00674491941135249,0.0248796147672552,0.0860895860895861,-0.00310324062085476,0.000883069648311086,"2007-06","2007-Q2",1374400,-0.16378055878929,"2005-03"
2015-02-28,"80117","CO","Denver","Elbert","Kiowa",9933,271500,0.0100446428571429,0.0179977502812148,0.0912379421221865,0.0440103748105152,0.000628316868433343,"2015-02","2015-Q1",271500,0,"2015-02"
2015-02-28,"80610","CO","Greeley","Weld","Ault",9934,198500,0.0122386537480877,0.0409019402202412,0.153399186519465,0.0607601972746024,0.0195246279139367,"2015-02","2015-Q1",198500,0,"2015-02"
2015-02-28,"16143","PA","New Castle","Lawrence","Pulaski",9935,148000,0.0256410256410256,0.0594130279169649,0.224152191894127,0.0766566231306351,0.0474449407973914,"2015-02","2015-Q1",148000,0,"2015-02"
2015-02-28,"11568","NY","New York","Nassau","Old Westbury",9936,2080400,0.00990291262135922,0.0191045361026746,0.0261924727470034,0.00798431874162597,-0.00472032420185464,"2006-08","2006-Q3",2430500,-0.144044435301378,"2004-10"
2015-02-28,"80643","CO","Greeley","Weld","Keenesburg",9937,214600,0.0103578154425612,0.0243436754176611,0.158121964382083,0.0398650974659513,0.00890162937020178,"2015-02","2015-Q1",214600,0,"2015-02"
2015-02-28,"43003","OH","Columbus","Delaware","Ashley",9938,131800,0.00610687022900763,0.0201238390092879,0.0240870240870241,0.00952255502962807,0.00347995267488521,"2015-02","2015-Q1",131800,0,"2015-02"
2015-02-28,"01827","MA","Boston","Middlesex","Dunstable",9939,426200,0.00117453605825699,-0.00513538748832866,0.0109108159392789,0.0131752740676476,-0.0048871445348172,"2005-09","2005-Q3",460900,-0.0752874810154046,"2004-08"
2015-02-28,"07641","NJ","New York","Bergen","Haworth",9940,712000,0.000562113546936481,0.0105024127164349,0.199258884958733,0.033893393993651,0.0107022130593637,"2005-12","2005-Q4",718100,-0.00849463862971731,"2005-12"
2015-02-28,"28395","NC","Fayetteville","Cumberland","Wade",9941,134100,0,0.0090293453724605,0.0609177215189873,-0.00324921950686508,0.0183538213890022,"2012-03","2012-Q1",137000,-0.0211678832116788,"2011-07"
2015-02-28,"06783","CT","Torrington","Litchfield","Roxbury",9942,659900,0.00563852483998781,0.0489588300747099,0.178392857142857,0.00880494266100373,-0.0114308853554647,"2006-06","2006-Q2",788600,-0.163200608673599,"2004-07"
2015-02-28,"74454","OK","Tulsa","Wagoner","Porter",9943,128600,0.00547302580140735,0.0238853503184713,0.0230708035003978,0.0501281479780051,0.0443825256842807,"2015-02","2015-Q1",128600,0,"2015-02"
2015-02-28,"19562","PA","Reading","Berks","Topton",9944,150500,0,-0.0066006600660066,-0.0552416823603264,-0.0255583748882999,0.00428534186304508,"2007-06","2007-Q2",177400,-0.15163472378805,"2005-11"
2015-02-28,"11724","NY","New York","Suffolk","Cold Spring Harbor",9945,1320200,0.00220147270932969,0.0196169292554835,0.211526108103148,0.0264227004753392,0.0093230479750781,"2006-07","2006-Q3",1360700,-0.0297640920114647,"2006-02"
2015-02-28,"50237","IA","Des Moines","Polk","Runnells",9946,222100,0.0031616982836495,0.0164759725400458,0.132585415604284,0.0394880326129368,0.0266714938517769,"2015-02","2015-Q1",222100,0,"2015-02"
2015-02-28,"15067","PA","Pittsburgh","Washington","New Eagle",9947,77400,0.00259067357512953,-0.00641848523748395,-0.0227272727272727,0.00631961846732332,0.0102442296292566,"2014-07","2014-Q3",82500,-0.0618181818181818,"2013-08"
2015-02-28,"21541","MD",,"Garrett","Mc Henry",9948,270700,-0.00073827980804725,0.00185048112509252,-0.0202678248280854,-0.0190988223316231,-0.0165917943906628,"2006-10","2006-Q4",361100,-0.250346164497369,"2003-12"
2015-02-28,"97544","OR","Grants Pass","Josephine","Williams",9949,235000,0.00470286447199658,0.00685518423307626,0.169154228855721,0.0393045244207906,0.0238798332395327,"2005-11","2005-Q4",245100,-0.0412076703386373,"2005-09"
2015-02-28,"74131","OK","Tulsa","Creek","Sapulpa",9950,152500,0.00131319763624425,0.00328947368421053,0.0546334716459198,0.0424127326330663,0.0391193439802016,"2015-02","2015-Q1",152500,0,"2015-02"
2015-02-28,"44666","OH","Canton","Stark","North Lawrence",9951,131800,0.00764525993883792,0.0224980605120248,0.107563025210084,0.0187660892697989,0.00253888930794677,"2005-12","2005-Q4",135300,-0.0258684405025868,"2005-08"
2015-02-28,"05262","VT","Bennington","Bennington","Shaftsbury",9952,241700,-0.000826787928896238,-0.017479674796748,0.0302642796248934,-0.000660666197537685,,"2009-05","2009-Q2",267500,-0.0964485981308411,
2015-02-28,"21738","MD","Baltimore","Howard","Glenwood",9953,673600,0.0118672074508037,0.0383844612301526,0.0513500858436086,0.0161650231535027,-0.00328029456372891,"2007-05","2007-Q2",781200,-0.13773681515617,"2004-12"
2015-02-28,"18092","PA","Allentown","Lehigh","Upper Milford Township",9954,266600,0.00225563909774436,0.00338727888596161,-0.010760667903525,0.01285969777578,0.00347900650770816,"2006-09","2006-Q3",304400,-0.124178712220762,"2005-06"
2015-02-28,"35987","AL","Birmingham","Saint Clair","Steele",9955,108300,-0.00459558823529412,-0.0313059033989267,0.019774011299435,0.0276360464231471,0.0229673347221053,"2014-09","2014-Q3",114200,-0.0516637478108581,"2014-06"
2015-02-28,"48069","MI","Detroit","Oakland","Pleasant Ridge",9956,281000,0.0111550917596258,0.0323291697281411,0.0925349922239502,0.0889653228902385,0.000392304212411654,"2005-05","2005-Q2",283000,-0.00706713780918728,"2005-03"
2015-02-28,"54947","WI","Oshkosh","Winnebago","Larsen",9957,154900,0.00453955901426719,0.00584415584415584,0.0580601092896175,0.0106619708540152,0.00916040139499086,"2015-02","2015-Q1",154900,0,"2015-02"
2015-02-28,"05257","VT","Bennington","Bennington","Shaftsbury",9958,175700,0.0051487414187643,0.00342661336379212,-0.0189838079285315,-0.019923914668731,,"2009-06","2009-Q2",227000,-0.225991189427313,
2015-02-28,"32181","FL","Palatka","Putnam","Pomona Park",9959,96300,0.003125,0.0136842105263158,0.108170310701956,-0.044321379371309,-0.00602590637364686,"2007-05","2007-Q2",139000,-0.307194244604317,"2004-11"
2015-02-28,"13040","NY","Cortland","Cortland","Cincinnatus",9960,79500,0.00505689001264223,0.0258064516129032,0.00888324873096447,0.00693440873910744,0.00746757329477821,"2012-10","2012-Q4",86700,-0.0830449826989619,"2010-10"
2015-02-28,"53183","WI","Milwaukee","Waukesha","Wales",9961,260700,0.00423728813559322,0.00773096250483185,-0.00420168067226891,0.0134115417632923,0.00722158321280308,"2007-09","2007-Q3",271700,-0.0404858299595142,"2005-12"
2015-02-28,"08733","NJ","New York","Ocean","Lakehurst",9962,158100,-0.0112570356472795,-0.0330275229357798,-0.129405286343612,-0.0601541616882687,-0.0245918232304209,"2006-12","2006-Q4",239900,-0.340975406419341,"2003-10"
2015-02-28,"37335","TN",,"Lincoln","Flintville",9963,81200,-0.0133657351154314,-0.032181168057211,-0.0205066344993969,-0.0288515191847605,0.0173022212122209,"2010-02","2010-Q1",94000,-0.136170212765957,"2008-05"
2015-02-28,"13646","NY","Ogdensburg","Saint Lawrence","Town of Hammond",9964,95100,-0.00105042016806723,-0.00834202294056309,-0.00834202294056309,0.0205574811225686,,"2014-01","2014-Q1",96100,-0.0104058272632674,"2014-01"
2015-02-28,"97042","OR","Portland","Clackamas","Mulino",9965,343200,0.00497803806734993,0.0208209399167162,0.0978886756238004,0.0230104180656407,0.0285087401208062,"2007-08","2007-Q3",355500,-0.0345991561181435,"2006-11"
2015-02-28,"95690","CA","Sacramento","Sacramento","Walnut Grove",9966,345900,0.0146670577882077,0.116887310300291,0.340697674418605,0.0488582801845714,-0.0135598580112155,"2005-08","2005-Q3",436100,-0.206833295115799,"2004-09"
2015-02-28,"37306","TN","Tullahoma","Franklin","Belvidere",9967,132600,0.00530705079605762,0.0335151987529228,0.138197424892704,0.0229122140917399,0.0353338021244556,"2015-02","2015-Q1",132600,0,"2015-02"
2015-02-28,"01038","MA","Springfield","Hampshire","Town of Hatfield",9968,288000,0.0108810108810109,0.0180275715800636,0.0378378378378378,0.0191811856282154,0.00292856789380647,"2015-02","2015-Q1",288000,0,"2015-02"
2015-02-28,"16637","PA","Altoona","Blair","Freedom Township",9969,133700,-0.00223880597014925,0.00224887556221889,0.183185840707965,0.0755315103874297,0.0388816205217708,"2015-01","2015-Q1",134000,-0.00223880597014925,"2014-12"
2015-02-28,"50109","IA","Des Moines","Polk","Granger",9970,221300,0.00545206724216265,0.00408348457350272,0.0523062291963861,0.0254165441915057,0.0204748977212594,"2015-02","2015-Q1",221300,0,"2015-02"
2015-02-28,"61734","IL","Peoria","Tazewell","Delavan",9971,112000,0.003584229390681,0.0163339382940109,0.0842207163601162,0.0178852742155904,0.0212056699056253,"2015-02","2015-Q1",112000,0,"2015-02"
2015-02-28,"38015","TN","Memphis","Tipton","Gilt Edge",9972,99200,-0.00201207243460765,-0.0109670987038883,-0.0907424381301558,-0.00671732094320066,0.00636656395881863,"2014-01","2014-Q1",110400,-0.101449275362319,"2013-06"
2015-02-28,"80813","CO","Colorado Springs","Teller","Cripple Creek",9973,117100,0.00515021459227468,0,-0.0654429369513168,-0.0107462964066483,-0.00376376909116893,"2008-05","2008-Q2",133200,-0.120870870870871,"2004-01"
2015-02-28,"03217","NH","Lebanon","Grafton","Ashland",9974,144600,0.0118964310706788,0.0432900432900433,0.137686860739575,0.0205752292452721,0.00352521093146407,"2007-07","2007-Q3",161800,-0.106304079110012,"2005-05"
2015-02-28,"98564","WA","Centralia","Lewis","Mossyrock",9975,133900,-0.00888230940044412,-0.00741289844329133,0.138605442176871,0.013203329131704,0.0473583519156655,"2014-08","2014-Q3",136400,-0.0183284457478006,"2014-07"
2015-02-28,"44814","OH","Sandusky","Erie","Berlin Heights",9976,136400,-0.00146412884333821,-0.00365230094959825,-0.0194104960460101,0.0192448764914566,-0.00998607571339727,"2005-03","2005-Q1",151700,-0.100856954515491,"2004-06"
2015-02-28,"38041","TN",,"Lauderdale","Henning",9977,61600,-0.0112359550561798,-0.0299212598425197,0.0694444444444444,0.0117679451262349,0.00163803786720162,"2006-11","2006-Q4",65600,-0.0609756097560976,"2005-07"
2015-02-28,"20662","MD","Washington","Charles","Nanjemoy",9978,271400,-0.00912741876597298,-0.0152394775036284,0.0176227971503562,-0.000515046995422264,0.00178602701532804,"2006-07","2006-Q3",362400,-0.251103752759382,"2005-03"
2015-02-28,"43569","OH","Toledo","Wood","Weston",9979,92500,0.0142543859649123,0.0153677277716795,-0.0993184031158715,0.00152042405278885,-0.00696854328775875,"2006-04","2006-Q2",106700,-0.133083411433927,"2004-09"
2015-02-28,"43942","OH","Wheeling","Belmont","Powhatan Point",9980,86000,-0.0171428571428571,-0.0238365493757094,0.168478260869565,0.0540455967732887,0.032763879996399,"2014-12","2014-Q4",88500,-0.0282485875706215,"2014-10"
2015-02-28,"49259","MI","Jackson","Jackson","Munith",9981,127700,-0.0207055214723926,-0.0354984894259819,0.0695142378559464,0.0284272693497412,-0.0151093990885645,"2005-06","2005-Q2",150500,-0.151495016611296,"2000-11"
