UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52 
363013,"R",136,"R",0,"R",136,"R",79,"R",96,"R",0,"R",0,"R",40
363077,"R",120,"R",0,"R",120,"R",5,"R",68,"R",4,"R",1,"R",47
363679,"R",100,"Z",0,"R",100,"R",25,"R",71,"Z",0,"Z",0,"R",29
364575,"R",12,"R",0,"R",12,"R",5,"R",7,"R",0,"R",0,"R",5
364584,"R",51,"R",0,"R",51,"Z",0,"R",32,"R",0,"R",0,"R",19
364593,"R",2,"R",0,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0
364618,"R",112,"R",0,"R",112,"R",53,"R",56,"R",0,"R",0,"R",56
364627,"R",85,"Z",0,"R",85,"R",31,"R",48,"R",4,"R",2,"R",31
364636,"R",58,"R",0,"R",58,"R",49,"R",49,"R",0,"R",0,"R",9
364751,"R",297,"Z",0,"R",297,"R",162,"R",174,"Z",0,"Z",0,"R",123
364760,"R",20,"R",0,"R",20,"R",1,"R",10,"R",1,"R",0,"R",9
364812,"R",14,"R",0,"R",14,"R",6,"R",11,"R",0,"R",0,"R",3
364964,"R",31,"R",0,"R",31,"R",18,"R",18,"R",0,"R",0,"R",13
365073,"R",79,"R",0,"R",79,"R",1,"R",30,"R",0,"R",0,"R",49
365091,"R",176,"R",0,"R",176,"R",26,"R",150,"R",0,"R",7,"R",19
365125,"R",63,"Z",0,"R",63,"R",3,"R",51,"Z",0,"Z",0,"R",12
365198,"R",39,"R",0,"R",39,"R",27,"R",33,"R",0,"R",0,"R",6
365240,"R",171,"Z",0,"R",171,"R",102,"R",143,"Z",0,"Z",0,"R",28
365374,"R",182,"R",0,"R",182,"R",68,"R",109,"R",0,"R",0,"R",73
365383,"R",82,"R",0,"R",82,"R",66,"R",69,"R",0,"R",0,"R",13
365453,"R",8,"R",0,"R",8,"R",0,"R",5,"R",2,"R",0,"R",1
365505,"R",58,"Z",0,"R",58,"R",55,"R",55,"R",0,"R",0,"R",3
365569,"R",28,"R",0,"R",28,"R",19,"R",27,"R",0,"R",0,"R",1
365763,"R",18,"R",0,"R",18,"R",17,"R",17,"R",0,"R",0,"R",1
365824,"R",225,"R",0,"R",225,"R",78,"R",155,"R",0,"R",0,"R",70
365833,"R",163,"R",0,"R",163,"R",54,"R",116,"R",0,"R",0,"R",47
366155,"R",20,"R",0,"R",20,"R",0,"R",15,"R",0,"R",0,"R",5
366438,"R",115,"R",0,"R",115,"Z",0,"R",23,"R",3,"R",70,"R",19
366623,"R",6,"R",0,"R",6,"R",5,"R",5,"R",0,"R",0,"R",1
366632,"R",48,"R",0,"R",48,"R",38,"R",38,"R",0,"R",0,"R",10
367051,"R",52,"R",0,"R",52,"R",44,"R",44,"R",0,"Z",0,"R",8
367088,"R",46,"R",0,"R",46,"R",4,"R",18,"R",0,"R",17,"R",11
367130,"R",49,"R",0,"R",49,"R",0,"R",38,"R",0,"R",0,"R",11
367158,"R",95,"R",0,"R",95,"R",26,"R",49,"R",0,"R",0,"R",46
367334,"R",338,"R",0,"R",338,"R",229,"R",274,"R",0,"R",0,"R",64
367398,"R",427,"R",0,"R",427,"R",0,"R",327,"R",0,"R",0,"R",100
367431,"R",37,"R",0,"R",37,"Z",0,"R",29,"R",0,"R",0,"R",8
367662,"R",55,"Z",0,"R",55,"Z",0,"R",35,"Z",0,"Z",0,"R",20
367972,"R",91,"R",0,"R",91,"R",78,"R",85,"R",0,"R",0,"R",6
367981,"R",11,"R",0,"R",11,"R",2,"R",8,"Z",0,"Z",0,"R",3
368036,"R",38,"R",0,"R",38,"R",33,"R",33,"R",0,"R",0,"R",5
368230,"R",96,"R",0,"R",96,"R",1,"R",42,"R",0,"R",0,"R",54
368407,"R",11,"Z",0,"R",11,"R",8,"R",8,"Z",0,"Z",0,"R",3
368540,"R",41,"Z",0,"R",41,"R",20,"R",27,"R",1,"R",0,"R",13
368771,"R",6,"R",0,"R",6,"R",4,"R",5,"R",0,"R",0,"R",1
368832,"R",22,"R",0,"R",22,"R",2,"R",16,"R",0,"R",2,"R",4
369109,"R",18,"Z",0,"R",18,"R",15,"R",15,"R",0,"R",0,"R",3
369446,"R",61,"R",0,"R",61,"R",23,"R",38,"R",0,"R",0,"R",23
369668,"R",176,"R",0,"R",176,"R",159,"R",159,"R",0,"R",0,"R",17
369686,"R",196,"R",3,"R",193,"R",130,"R",137,"R",1,"R",0,"R",55
369695,"R",119,"R",0,"R",119,"R",102,"R",117,"R",0,"R",0,"R",2
369783,"R",564,"R",0,"R",564,"R",147,"R",417,"R",0,"R",0,"R",147
369950,"R",153,"R",0,"R",153,"R",39,"R",126,"R",0,"R",1,"R",26
371034,"R",23,"R",0,"R",23,"R",0,"R",10,"R",0,"R",0,"R",13
371140,"R",35,"R",0,"R",35,"Z",0,"R",12,"R",0,"R",7,"R",16
371265,"R",827,"R",1,"R",826,"R",621,"R",674,"R",0,"R",0,"R",152
371830,"R",37,"R",0,"R",37,"R",7,"R",12,"R",0,"R",0,"R",25
371964,"R",304,"R",0,"R",304,"Z",0,"R",201,"R",0,"R",0,"R",103
372000,"R",50,"R",0,"R",50,"R",17,"R",35,"R",0,"R",1,"R",14
372028,"R",157,"R",0,"R",157,"R",107,"R",125,"R",0,"R",0,"R",32
372082,"R",739,"R",0,"R",739,"R",101,"R",591,"R",0,"R",47,"R",101
372240,"R",21,"R",0,"R",21,"R",0,"R",6,"R",0,"R",0,"R",15
372462,"R",230,"R",0,"R",230,"R",160,"R",170,"R",0,"R",0,"R",60
372718,"R",108,"R",0,"R",108,"R",17,"R",81,"R",0,"R",0,"R",27
373119,"R",159,"R",0,"R",159,"R",131,"R",131,"Z",0,"Z",0,"R",28
373216,"R",87,"R",0,"R",87,"R",35,"R",76,"R",0,"R",0,"R",11
373340,"R",40,"R",0,"R",40,"R",4,"R",29,"R",0,"R",0,"R",11
373526,"R",219,"Z",0,"R",219,"R",208,"R",216,"Z",0,"Z",0,"R",3
373605,"R",11,"R",0,"R",11,"R",0,"R",9,"R",0,"R",0,"R",2
373678,"R",122,"R",1,"R",121,"R",2,"R",83,"Z",0,"R",3,"R",35
373696,"R",270,"R",0,"R",270,"R",38,"R",140,"R",0,"R",61,"R",69
373711,"R",59,"R",0,"R",59,"R",50,"R",50,"R",9,"R",0,"R",0
373784,"R",1598,"Z",0,"R",1598,"R",671,"R",1098,"Z",0,"Z",0,"R",500
373890,"R",660,"R",1,"R",659,"R",378,"R",431,"R",0,"R",0,"R",228
374112,"R",17,"R",0,"R",17,"R",15,"R",15,"R",0,"R",0,"R",2
374440,"R",3,"Z",0,"R",3,"R",3,"R",3,"Z",0,"Z",0,"R",0
374574,"R",213,"R",0,"R",213,"R",91,"R",135,"Z",0,"R",0,"R",78
374592,"R",81,"R",0,"R",81,"R",55,"R",57,"R",0,"R",0,"R",24
374927,"R",53,"R",0,"R",53,"R",5,"R",29,"R",0,"R",0,"R",24
374990,"R",69,"R",0,"R",69,"R",3,"R",53,"R",1,"R",0,"R",15
375106,"R",115,"R",0,"R",115,"R",52,"R",92,"R",0,"Z",0,"R",23
375300,"R",194,"R",3,"R",191,"R",135,"R",145,"R",0,"R",0,"R",46
375319,"R",248,"R",12,"R",236,"R",165,"R",177,"R",0,"R",0,"R",59
375373,"R",230,"R",0,"R",230,"R",203,"R",203,"R",0,"R",0,"R",27
375568,"R",4,"R",0,"R",4,"R",4,"R",4,"R",0,"R",0,"R",0
375647,"R",38,"R",0,"R",38,"R",23,"R",28,"R",0,"R",0,"R",10
375656,"R",40,"R",0,"R",40,"R",11,"R",14,"R",0,"R",2,"R",24
375692,"R",20,"R",0,"R",20,"R",10,"R",12,"R",0,"Z",0,"R",8
375717,"R",60,"Z",0,"R",60,"R",10,"R",50,"R",0,"R",0,"R",10
375726,"R",93,"R",0,"R",93,"R",37,"R",52,"R",0,"R",0,"R",41
375735,"R",43,"R",0,"R",43,"R",16,"R",16,"R",0,"R",0,"R",27
375744,"R",83,"R",0,"R",83,"R",34,"R",36,"R",2,"R",11,"R",34
375753,"R",15,"R",0,"R",15,"R",6,"R",6,"R",0,"R",0,"R",9
375762,"R",49,"R",0,"R",49,"R",15,"R",17,"R",0,"R",0,"R",32
375966,"R",17,"R",0,"R",17,"R",8,"R",14,"R",0,"R",0,"R",3
375984,"R",201,"R",0,"R",201,"R",2,"R",72,"R",0,"R",2,"R",127
376288,"R",63,"R",0,"R",63,"R",40,"R",41,"R",0,"R",0,"R",22
376330,"R",66,"R",0,"R",66,"R",0,"R",44,"R",0,"R",0,"R",22
376446,"R",72,"R",0,"R",72,"R",9,"R",38,"R",2,"R",6,"R",26
376631,"R",19,"R",0,"R",19,"R",14,"R",15,"R",0,"R",0,"R",4
376668,"R",33,"R",0,"R",33,"R",2,"R",18,"R",0,"R",0,"R",15
376677,"R",133,"R",1,"R",132,"R",7,"R",74,"R",11,"R",1,"R",46
376987,"R",167,"R",0,"R",167,"R",68,"R",81,"R",0,"R",86,"R",0
377193,"R",16,"R",0,"R",16,"R",2,"R",6,"R",0,"R",0,"R",10
377272,"R",46,"R",0,"R",46,"R",34,"R",37,"R",0,"R",3,"R",6
377281,"R",48,"R",0,"R",48,"R",34,"R",39,"R",0,"R",4,"R",5
377315,"R",87,"R",0,"R",87,"R",34,"R",64,"R",0,"R",0,"R",23
377485,"R",10,"R",0,"R",10,"R",7,"R",7,"R",0,"R",0,"R",3
377661,"R",70,"R",0,"R",70,"R",15,"R",50,"R",0,"R",0,"R",20
377670,"R",49,"R",0,"R",49,"R",19,"R",37,"R",0,"R",0,"R",12
377759,"R",100,"R",0,"R",100,"R",40,"R",60,"R",0,"R",5,"R",35
378105,"R",74,"R",0,"R",74,"R",26,"R",65,"R",0,"R",0,"R",9
378886,"R",50,"R",0,"R",50,"R",0,"R",45,"R",0,"R",0,"R",5
379135,"R",49,"R",0,"R",49,"R",16,"R",31,"R",0,"R",0,"R",18
379621,"R",77,"R",1,"R",76,"R",47,"R",49,"R",0,"R",0,"R",27
379746,"R",74,"Z",0,"R",74,"R",69,"R",69,"R",0,"R",0,"R",5
380067,"R",72,"R",0,"R",72,"R",61,"R",66,"Z",0,"Z",0,"R",6
380474,"R",289,"R",0,"R",289,"R",78,"R",214,"R",17,"R",0,"R",58
381255,"R",43,"R",0,"R",43,"R",19,"R",40,"R",1,"R",0,"R",2
381282,"R",138,"R",0,"R",138,"R",39,"R",107,"R",5,"R",0,"R",26
381325,"R",124,"R",0,"R",124,"R",16,"R",93,"R",2,"R",0,"R",29
381334,"R",39,"R",0,"R",39,"R",17,"R",39,"R",0,"R",0,"R",0
381361,"R",74,"R",0,"R",74,"R",52,"R",54,"R",18,"R",0,"R",2
381370,"R",268,"R",0,"R",268,"R",77,"R",208,"R",1,"R",0,"R",59
381404,"R",206,"R",0,"R",206,"R",14,"R",106,"R",0,"R",1,"R",99
381529,"R",59,"Z",0,"R",59,"R",36,"R",41,"R",7,"Z",0,"R",11
381635,"R",48,"R",0,"R",48,"R",1,"R",31,"R",0,"R",0,"R",17
381644,"R",163,"R",0,"R",163,"R",17,"R",31,"R",0,"R",1,"R",131
381699,"R",28,"R",0,"R",28,"R",2,"R",20,"R",1,"R",0,"R",7
381705,"R",38,"R",0,"R",38,"R",3,"R",29,"Z",0,"Z",0,"R",9
381866,"R",15,"R",0,"R",15,"Z",0,"R",13,"Z",0,"R",0,"R",2
382258,"R",103,"R",0,"R",103,"R",65,"R",72,"R",0,"R",15,"R",16
382267,"R",46,"R",0,"R",46,"R",11,"R",34,"R",0,"R",0,"R",12
382276,"R",561,"R",0,"R",561,"R",229,"R",410,"R",0,"R",0,"R",151
382416,"R",6,"R",0,"R",6,"R",5,"R",5,"R",0,"R",0,"R",1
382780,"R",287,"R",0,"R",287,"R",54,"R",103,"R",0,"R",0,"R",184
382902,"R",97,"R",1,"R",96,"R",59,"R",69,"R",4,"R",3,"R",20
383084,"R",569,"R",0,"R",569,"R",399,"R",454,"R",25,"R",21,"R",69
383163,"R",322,"R",0,"R",322,"R",187,"R",266,"R",6,"R",19,"R",31
383172,"R",76,"R",0,"R",76,"R",5,"R",10,"R",0,"R",4,"R",62
383251,"R",92,"R",0,"R",92,"R",11,"R",48,"R",0,"R",0,"R",44
383279,"R",37,"R",0,"R",37,"R",2,"R",23,"R",0,"R",1,"R",13
383297,"R",47,"R",0,"R",47,"R",0,"R",39,"R",0,"R",0,"R",8
383312,"R",166,"R",0,"R",166,"Z",0,"R",150,"R",0,"R",6,"R",10
383330,"R",117,"R",0,"R",117,"R",79,"R",84,"R",0,"R",0,"R",33
383367,"R",140,"R",0,"R",140,"R",102,"R",104,"R",0,"R",24,"R",12
383464,"R",100,"R",0,"R",100,"R",38,"R",43,"R",0,"R",1,"R",56
383525,"R",88,"R",0,"R",88,"R",78,"R",78,"R",0,"R",0,"R",10
383765,"R",32,"R",0,"R",32,"R",3,"R",19,"R",0,"R",0,"R",13
383792,"R",286,"R",0,"R",286,"R",96,"R",188,"R",0,"Z",0,"R",98
383899,"R",757,"R",1,"R",756,"R",443,"R",443,"R",2,"R",0,"R",311
385132,"R",124,"R",2,"R",122,"R",55,"R",80,"R",1,"R",41,"R",0
385549,"R",214,"Z",0,"R",214,"R",57,"R",103,"Z",0,"Z",0,"R",111
386153,"R",192,"R",0,"R",192,"R",169,"R",179,"R",0,"R",0,"R",13
389860,"R",223,"R",0,"R",223,"R",172,"R",172,"R",0,"R",0,"R",51
390905,"R",242,"R",0,"R",242,"R",230,"R",230,"R",0,"R",0,"R",12
391005,"R",99,"R",0,"R",99,"R",39,"R",42,"R",1,"R",0,"R",56
391333,"R",25,"R",0,"R",25,"R",20,"R",20,"R",0,"R",0,"R",5
391546,"R",20,"R",0,"R",20,"R",5,"R",15,"R",0,"R",0,"R",5
391564,"R",148,"R",0,"R",148,"R",80,"R",96,"R",0,"R",0,"R",52
391810,"R",57,"Z",0,"R",57,"R",34,"R",44,"Z",0,"Z",0,"R",13
392415,"R",773,"Z",0,"R",773,"R",121,"R",505,"Z",0,"Z",0,"R",268
392798,"R",22,"Z",0,"R",22,"Z",0,"R",13,"Z",0,"Z",0,"R",9
393524,"R",142,"R",0,"R",142,"R",63,"R",115,"R",0,"R",0,"R",27
393649,"R",1831,"R",0,"R",1831,"R",504,"R",1342,"R",0,"R",0,"R",489
393861,"R",108,"R",0,"R",108,"R",0,"R",96,"R",0,"R",0,"R",12
393977,"R",41,"Z",0,"R",41,"R",3,"R",29,"Z",0,"R",2,"R",10
395195,"R",230,"R",0,"R",230,"R",183,"R",183,"R",0,"R",19,"R",28
395690,"R",608,"R",0,"R",608,"R",309,"R",396,"R",0,"R",0,"R",212
397942,"R",1041,"R",1,"R",1040,"R",106,"R",667,"R",0,"R",0,"R",373
400080,"R",1283,"Z",0,"R",1283,"R",506,"R",900,"R",0,"R",0,"R",383
400187,"R",471,"R",0,"R",471,"R",196,"R",404,"R",0,"R",6,"R",61
401481,"R",19,"R",0,"R",19,"R",3,"R",8,"R",0,"R",0,"R",11
402563,"R",140,"R",0,"R",140,"R",87,"R",93,"R",0,"R",0,"R",47
402800,"R",138,"R",0,"R",138,"R",1,"R",86,"R",0,"R",1,"R",51
403414,"R",13,"R",1,"R",12,"Z",0,"R",6,"Z",0,"Z",0,"R",6
404037,"R",17,"R",0,"R",17,"R",15,"R",15,"R",0,"R",0,"R",2
404684,"R",395,"R",2,"R",393,"R",255,"R",255,"R",0,"R",0,"R",138
404718,"R",43,"R",0,"R",43,"R",8,"R",15,"R",0,"Z",0,"R",28
405076,"R",415,"R",0,"R",415,"R",23,"R",168,"R",0,"R",0,"R",247
405748,"R",11,"R",0,"R",11,"R",1,"R",1,"R",1,"R",0,"R",9
406051,"R",30,"R",0,"R",30,"R",25,"R",25,"R",0,"R",0,"R",5
406149,"R",72,"R",0,"R",72,"R",18,"R",43,"R",0,"R",0,"R",29
406325,"R",14,"R",0,"R",14,"R",11,"R",11,"R",0,"R",0,"R",3
406361,"R",18,"R",0,"R",18,"R",17,"R",17,"R",0,"R",0,"R",1
406413,"R",71,"R",0,"R",71,"R",41,"R",59,"R",0,"R",0,"R",12
406422,"R",29,"R",0,"R",29,"R",27,"R",27,"R",0,"R",0,"R",2
406486,"R",16,"R",0,"R",16,"R",10,"R",13,"R",0,"R",3,"R",0
406495,"R",160,"R",0,"R",160,"R",57,"R",117,"R",0,"R",0,"R",43
407054,"R",32,"R",0,"R",32,"R",10,"R",21,"R",1,"R",0,"R",10
407090,"R",96,"R",1,"R",95,"R",1,"R",54,"Z",0,"R",1,"R",40
407142,"R",30,"R",0,"R",30,"R",0,"R",25,"R",0,"R",0,"R",5
407151,"R",67,"R",0,"R",67,"R",25,"R",38,"R",0,"R",0,"R",29
407179,"R",78,"R",0,"R",78,"R",3,"R",48,"R",0,"R",0,"R",30
407391,"R",107,"R",1,"R",106,"R",11,"R",68,"R",0,"R",0,"R",38
407407,"R",73,"R",0,"R",73,"R",8,"R",57,"R",1,"R",0,"R",15
407425,"R",119,"R",0,"R",119,"R",15,"R",88,"R",1,"R",0,"R",30
407434,"R",77,"R",0,"R",77,"R",59,"R",59,"R",0,"R",0,"R",18
407452,"R",162,"R",0,"R",162,"R",151,"R",151,"R",0,"R",0,"R",11
407461,"R",164,"R",0,"R",164,"R",141,"R",141,"R",0,"R",0,"R",23
407470,"R",62,"R",0,"R",62,"R",1,"R",41,"R",0,"R",0,"R",21
407489,"R",11,"R",0,"R",11,"R",11,"R",11,"R",0,"R",0,"R",0
407504,"R",66,"R",0,"R",66,"R",57,"R",57,"Z",0,"R",0,"R",9
407513,"R",239,"R",0,"R",239,"R",199,"R",199,"R",0,"R",0,"R",40
407522,"R",31,"R",0,"R",31,"R",0,"R",29,"R",0,"R",0,"R",2
407577,"R",98,"R",0,"R",98,"R",63,"R",63,"Z",0,"Z",0,"R",35
407595,"R",245,"R",0,"R",245,"R",169,"R",171,"R",12,"R",0,"R",62
407601,"R",19,"R",0,"R",19,"R",16,"R",16,"R",0,"R",0,"R",3
407683,"R",45,"R",0,"R",45,"R",1,"R",21,"R",0,"R",0,"R",24
407708,"R",128,"R",0,"R",128,"R",68,"R",87,"R",0,"R",0,"R",41
408066,"R",52,"R",0,"R",52,"R",8,"R",39,"R",0,"R",0,"R",13
408163,"R",14,"R",0,"R",14,"R",5,"R",10,"R",0,"R",0,"R",4
408385,"R",378,"R",1,"R",377,"R",45,"R",158,"R",0,"R",0,"R",219
408862,"R",245,"R",2,"R",243,"R",5,"R",179,"R",28,"R",15,"R",21
409032,"R",334,"R",0,"R",334,"R",0,"R",286,"R",0,"R",0,"R",48
409120,"R",74,"R",0,"R",74,"R",57,"R",57,"R",0,"R",0,"R",17
409193,"R",75,"Z",0,"R",75,"Z",0,"R",65,"Z",0,"Z",0,"R",10
409537,"R",17,"R",0,"R",17,"R",10,"R",11,"R",0,"R",0,"R",6
410256,"R",139,"Z",0,"R",139,"R",100,"R",115,"R",0,"R",0,"R",24
410797,"R",184,"R",0,"R",184,"R",116,"R",119,"R",0,"R",0,"R",65
410964,"R",10,"Z",0,"R",10,"R",1,"R",9,"Z",0,"Z",0,"R",1
411055,"R",249,"R",0,"R",249,"R",149,"R",181,"R",0,"R",0,"R",68
411374,"R",660,"R",0,"R",660,"R",351,"R",409,"R",15,"R",0,"R",236
411684,"R",21,"R",0,"R",21,"R",0,"R",9,"R",0,"R",2,"R",10
412535,"R",9,"R",0,"R",9,"R",8,"R",8,"R",0,"R",0,"R",1
412544,"R",61,"R",0,"R",61,"R",1,"R",47,"R",2,"R",2,"R",10
412650,"R",226,"R",0,"R",226,"R",220,"R",220,"R",0,"R",0,"R",6
413176,"R",35,"R",0,"R",35,"R",30,"R",30,"R",0,"R",0,"R",5
413343,"R",34,"R",0,"R",34,"R",32,"R",32,"Z",0,"Z",0,"R",2
413635,"R",135,"R",0,"R",135,"R",110,"R",116,"R",0,"R",0,"R",19
413778,"R",332,"R",0,"R",332,"R",214,"R",257,"Z",0,"Z",0,"R",75
413802,"R",117,"R",2,"R",115,"R",20,"R",102,"R",0,"R",0,"R",13
413820,"R",16,"R",0,"R",16,"R",14,"R",14,"R",0,"R",0,"R",2
413918,"R",21,"R",0,"R",21,"R",19,"R",19,"R",0,"R",0,"R",2
413945,"R",31,"R",0,"R",31,"R",14,"R",22,"R",0,"R",0,"R",9
413972,"R",101,"Z",0,"R",101,"Z",0,"R",90,"Z",0,"Z",0,"R",11
414054,"R",52,"R",0,"R",52,"R",18,"R",28,"R",0,"R",0,"R",24
414063,"R",187,"R",0,"R",187,"R",7,"R",150,"R",0,"R",0,"R",37
414124,"R",215,"R",0,"R",215,"R",183,"R",183,"R",0,"R",0,"R",32
414489,"R",124,"R",0,"R",124,"R",60,"R",87,"R",0,"R",0,"R",37
414540,"R",167,"R",0,"R",167,"R",46,"R",129,"R",0,"R",0,"R",38
414559,"R",13,"R",0,"R",13,"R",11,"R",11,"R",0,"R",0,"R",2
414869,"R",47,"R",0,"R",47,"R",12,"R",34,"R",0,"R",0,"R",13
414939,"R",143,"R",0,"R",143,"R",94,"R",110,"R",0,"R",0,"R",33
415039,"R",78,"R",0,"R",78,"R",3,"R",56,"R",0,"R",0,"R",22
415057,"R",132,"R",0,"R",132,"R",71,"R",89,"Z",0,"R",2,"R",41
415729,"R",17,"R",1,"R",16,"R",3,"R",9,"R",0,"R",1,"R",6
415987,"R",684,"R",0,"R",684,"R",310,"R",388,"R",0,"R",296,"R",0
416670,"R",87,"R",1,"R",86,"R",46,"R",54,"R",0,"Z",0,"R",32
417008,"R",31,"R",0,"R",31,"R",9,"R",22,"R",0,"R",0,"R",9
417062,"R",73,"Z",0,"R",73,"Z",0,"R",49,"R",0,"R",0,"R",24
417123,"R",213,"R",3,"R",210,"R",174,"R",183,"R",2,"R",5,"R",20
417132,"R",328,"Z",0,"R",328,"R",170,"R",180,"Z",0,"R",4,"R",144
417178,"R",5,"R",0,"R",5,"R",5,"R",5,"R",0,"R",0,"R",0
417275,"R",13,"R",0,"R",13,"R",12,"R",12,"R",0,"R",0,"R",1
417381,"R",50,"R",0,"R",50,"R",3,"R",26,"R",0,"R",2,"R",22
417406,"R",28,"Z",0,"R",28,"R",25,"R",25,"Z",0,"R",3,"R",0
417442,"R",44,"R",0,"R",44,"R",35,"R",36,"R",0,"R",1,"R",7
417503,"R",170,"R",0,"R",170,"R",31,"R",125,"R",0,"R",15,"R",30
417549,"R",236,"R",0,"R",236,"R",29,"R",93,"R",0,"R",0,"R",143
417576,"R",136,"R",0,"R",136,"R",32,"R",63,"R",1,"R",0,"R",72
417600,"R",44,"Z",0,"R",44,"R",0,"R",26,"R",6,"R",1,"R",11
417628,"R",43,"R",0,"R",43,"R",36,"R",36,"R",0,"R",0,"R",7
417637,"R",81,"R",0,"R",81,"R",62,"R",62,"R",0,"Z",0,"R",19
417646,"R",8,"R",0,"R",8,"R",5,"R",5,"R",0,"R",0,"R",3
417655,"R",18,"Z",0,"R",18,"R",16,"R",16,"Z",0,"Z",0,"R",2
417673,"R",23,"R",0,"R",23,"R",21,"R",21,"R",0,"R",0,"R",2
417682,"R",6,"R",0,"R",6,"R",5,"R",5,"R",0,"R",0,"R",1
417716,"R",6,"R",0,"R",6,"R",5,"R",5,"R",1,"R",0,"R",0
417725,"R",54,"R",0,"R",54,"R",9,"R",28,"R",0,"R",0,"R",26
417743,"R",8,"R",0,"R",8,"R",8,"R",8,"R",0,"R",0,"R",0
417789,"R",66,"R",4,"R",62,"R",48,"R",51,"R",3,"Z",0,"R",8
417798,"R",20,"R",0,"R",20,"R",10,"R",10,"R",0,"R",0,"R",10
417804,"R",11,"R",0,"R",11,"R",0,"R",8,"Z",0,"Z",0,"R",3
417831,"R",91,"R",0,"R",91,"R",86,"R",86,"R",4,"R",0,"R",1
417840,"R",300,"R",0,"R",300,"R",258,"R",275,"R",0,"R",0,"R",25
417868,"R",35,"R",0,"R",35,"R",29,"R",29,"R",0,"R",0,"R",6
417886,"R",8,"R",0,"R",8,"R",7,"R",7,"R",0,"R",0,"R",1
417910,"R",198,"R",0,"R",198,"R",178,"R",178,"R",0,"R",0,"R",20
417947,"R",2,"R",0,"R",2,"R",2,"R",2,"R",0,"R",0,"R",0
417992,"R",12,"R",0,"R",12,"R",11,"R",11,"R",0,"R",0,"R",1
418001,"R",26,"R",0,"R",26,"R",21,"R",21,"R",0,"R",0,"R",5
418010,"R",11,"R",0,"R",11,"R",7,"R",9,"R",2,"R",0,"R",0
418029,"R",8,"R",0,"R",8,"Z",0,"R",6,"R",0,"R",0,"R",2
418038,"R",47,"R",0,"R",47,"R",27,"R",27,"R",0,"R",0,"R",20
418056,"R",111,"R",0,"R",111,"R",78,"R",79,"R",0,"R",9,"R",23
418065,"R",181,"Z",0,"R",181,"R",96,"R",96,"Z",0,"R",1,"R",84
418083,"R",48,"R",0,"R",48,"R",39,"R",39,"R",0,"R",0,"R",9
418171,"R",33,"R",0,"R",33,"R",29,"R",29,"R",0,"R",0,"R",4
418199,"R",37,"R",0,"R",37,"R",33,"R",33,"R",0,"R",0,"R",4
418223,"R",32,"R",0,"R",32,"R",30,"R",31,"R",0,"R",0,"R",1
418269,"R",25,"R",0,"R",25,"R",7,"R",12,"R",0,"R",6,"R",7
418278,"R",63,"R",0,"R",63,"R",52,"R",53,"R",0,"R",0,"R",10
418287,"R",76,"R",0,"R",76,"R",74,"R",74,"R",0,"R",0,"R",2
418302,"R",61,"R",0,"R",61,"R",40,"R",45,"R",0,"R",0,"R",16
418320,"R",75,"R",0,"R",75,"R",32,"R",35,"R",0,"R",0,"R",40
418339,"R",18,"R",0,"R",18,"R",15,"R",15,"R",0,"R",0,"R",3
418348,"R",62,"R",0,"R",62,"R",33,"R",37,"R",0,"R",0,"R",25
418357,"R",112,"R",0,"R",112,"R",0,"R",65,"R",0,"R",15,"R",32
418384,"R",45,"R",0,"R",45,"R",7,"R",44,"R",0,"R",0,"R",1
418409,"R",23,"R",0,"R",23,"R",23,"R",23,"R",0,"R",0,"R",0
418427,"R",36,"R",0,"R",36,"R",19,"R",24,"R",0,"R",0,"R",12
418445,"R",28,"R",0,"R",28,"R",15,"R",16,"R",1,"R",0,"R",11
418454,"R",358,"R",0,"R",358,"R",329,"R",329,"Z",0,"Z",0,"R",29
418481,"R",22,"R",0,"R",22,"R",18,"R",20,"R",2,"R",0,"R",0
418506,"R",10,"R",0,"R",10,"R",3,"R",8,"R",0,"Z",0,"R",2
418515,"R",57,"R",0,"R",57,"R",41,"R",42,"R",0,"R",0,"R",15
418524,"R",37,"R",0,"R",37,"R",24,"R",24,"R",0,"R",0,"R",13
418542,"R",85,"R",0,"R",85,"R",40,"R",40,"R",5,"R",10,"R",30
418560,"R",7,"Z",0,"R",7,"R",1,"R",4,"Z",0,"Z",0,"R",3
418588,"R",20,"R",0,"R",20,"R",14,"R",14,"R",0,"R",0,"R",6
418603,"R",16,"R",0,"R",16,"R",14,"R",16,"R",0,"R",0,"R",0
418612,"R",9,"R",0,"R",9,"R",0,"R",6,"R",0,"R",0,"R",3
418700,"R",102,"R",0,"R",102,"R",0,"R",65,"R",0,"R",0,"R",37
418755,"R",111,"R",0,"R",111,"R",24,"R",29,"R",0,"R",82,"R",0
418764,"R",140,"R",0,"R",140,"R",11,"R",98,"R",0,"R",0,"R",42
418773,"R",1115,"R",0,"R",1115,"R",0,"R",523,"R",0,"R",0,"R",592
418782,"R",112,"R",0,"R",112,"R",83,"R",83,"R",0,"R",1,"R",28
418913,"R",5,"Z",0,"R",5,"Z",0,"R",2,"Z",0,"Z",0,"R",3
